,id_x,object_id_x,degree_type,subject,institution,graduated_at,object_id_numeric,id_y,funding_round_id,object_id_y,funded_at,funding_round_type,funding_round_code,raised_amount_usd,pre_money_valuation_usd,post_money_valuation_usd,participants,is_first_round,is_last_round
4346,29785,p:64083,Finance,"Marketing, Strategic management",HLL,2009-01-01,64083,25335,25335,c:64083,2011-09-12,venture,unattributed,0.0,0.0,0.0,1,1,0
4347,29786,p:64083,,"Economics, Mathematics, Philosophy",Lycée Carnot,2006-01-01,64083,20529,20529,c:64083,2010-12-14,venture,unattributed,0.0,0.0,0.0,1,0,1
4348,29786,p:64083,,"Economics, Mathematics, Philosophy",Lycée Carnot,2006-01-01,64083,25335,25335,c:64083,2011-09-12,venture,unattributed,0.0,0.0,0.0,1,1,0
4349,29808,p:184183,MBA,Management,Charleston Southern University,1995-01-01,184183,46394,46394,c:184183,2013-06-01,angel,seed,25000.0,0.0,250000.0,0,1,1
4350,29809,p:184183,BS,Engineering,Brigham Young University,1989-01-01,184183,46394,46394,c:184183,2013-06-01,angel,seed,25000.0,0.0,250000.0,0,1,1
4351,29819,p:184187,MD,Medicine,Brown Medical School,2011-01-01,184187,34843,34843,c:184187,2012-12-14,angel,seed,200000.0,0.0,2000000.0,0,1,1
4352,29819,p:184187,MD,Medicine,Brown Medical School,2011-01-01,184187,34844,34844,c:184187,2012-12-14,angel,angel,600000.0,0.0,10000000.0,0,1,1
4353,29820,p:184187,MD,Medicine,"Dartmouth College, School of Medicine",2009-01-01,184187,34843,34843,c:184187,2012-12-14,angel,seed,200000.0,0.0,2000000.0,0,1,1
4354,29820,p:184187,MD,Medicine,"Dartmouth College, School of Medicine",2009-01-01,184187,34844,34844,c:184187,2012-12-14,angel,angel,600000.0,0.0,10000000.0,0,1,1
4355,29821,p:184187,BA,Philosophy,Oberlin College,1993-01-01,184187,34843,34843,c:184187,2012-12-14,angel,seed,200000.0,0.0,2000000.0,0,1,1
4356,29821,p:184187,BA,Philosophy,Oberlin College,1993-01-01,184187,34844,34844,c:184187,2012-12-14,angel,angel,600000.0,0.0,10000000.0,0,1,1
4357,29857,p:184227,BA,Political Science,Utah State University,1978-01-01,184227,34854,34854,c:184227,2013-01-17,angel,angel,534000.0,0.0,0.0,2,1,1
4358,29858,p:184227,MS,Industrial Administration,Purdue University,1979-01-01,184227,34854,34854,c:184227,2013-01-17,angel,angel,534000.0,0.0,0.0,2,1,1
4359,29863,p:101880,,School Certificate,St. Edwards Christian Brothers College,1992-01-01,101880,25311,25311,c:101880,2013-05-01,angel,angel,0.0,0.0,0.0,1,1,1
4360,29864,p:101880,,"S.W, Science, Commerce; Music, Art",St. Edwards Christian brothers college - East Gosford,1992-01-01,101880,25311,25311,c:101880,2013-05-01,angel,angel,0.0,0.0,0.0,1,1,1
4361,29880,p:49535,Diseño,Gráfico,Universidad de Costa Rica,2007-01-01,49535,16175,16175,c:49535,2010-06-09,other,grant,4000000.0,0.0,0.0,0,1,1
4362,29881,p:49535,Técnico Medio,Diseño Publicitario,Colegio Técnico de Calle Blancos,1999-01-01,49535,16175,16175,c:49535,2010-06-09,other,grant,4000000.0,0.0,0.0,0,1,1
4363,29936,p:51487,,,Stevens Institute of Technology,1996-01-01,51487,16823,16823,c:51487,2010-05-10,series-a,a,3000000.0,0.0,0.0,2,0,1
4364,29936,p:51487,,,Stevens Institute of Technology,1996-01-01,51487,25056,25056,c:51487,2011-08-30,series-b,b,6000000.0,0.0,0.0,2,1,0
4365,29937,p:51487,,,The University of Chicago Booth School of Business,1998-01-01,51487,16823,16823,c:51487,2010-05-10,series-a,a,3000000.0,0.0,0.0,2,0,1
4366,29937,p:51487,,,The University of Chicago Booth School of Business,1998-01-01,51487,25056,25056,c:51487,2011-08-30,series-b,b,6000000.0,0.0,0.0,2,1,0
4367,29943,p:45962,,,Bowling Green State University,2007-01-01,45962,14354,14354,c:45962,2006-06-06,series-c+,c,6440000.0,0.0,0.0,2,1,1
4368,29944,p:45962,,,Grand Valley State University,2002-01-01,45962,14354,14354,c:45962,2006-06-06,series-c+,c,6440000.0,0.0,0.0,2,1,1
4369,29989,p:46273,BS,Zoology,University of New Hampshire,1972-01-01,46273,14634,14634,c:46273,2006-05-10,series-c+,e,16000000.0,0.0,0.0,1,1,1
4370,30013,p:16110,MBA,,Stanford University,2012-01-01,16110,57635,57635,c:16110,2010-04-28,venture,unattributed,4255816.0,0.0,0.0,0,0,1
4371,30027,p:59528,,real estate,Century College,2007-01-01,59528,19346,19346,c:59528,2005-01-01,series-b,b,2000000.0,0.0,0.0,2,1,1
4372,30031,p:75203,,"2:1, Film & Television","University of Wales, Aberystwyth",2005-01-01,75203,22750,22750,c:75203,2011-03-05,angel,seed,15000.0,0.0,0.0,1,0,1
4373,30031,p:75203,,"2:1, Film & Television","University of Wales, Aberystwyth",2005-01-01,75203,25539,25539,c:75203,2011-07-15,angel,seed,0.0,0.0,0.0,1,1,0
4374,30032,p:75203,,CIM Professional Diploma in Marketing,University of Oxford,2010-01-01,75203,22750,22750,c:75203,2011-03-05,angel,seed,15000.0,0.0,0.0,1,0,1
4375,30032,p:75203,,CIM Professional Diploma in Marketing,University of Oxford,2010-01-01,75203,25539,25539,c:75203,2011-07-15,angel,seed,0.0,0.0,0.0,1,1,0
4376,30036,p:81291,HSC,Computer Science,H N U P R Matric Hr Sec School,2001-01-01,81291,25368,25368,c:81291,2011-09-01,series-a,seed,1500000.0,0.0,0.0,9,0,1
4377,30036,p:81291,HSC,Computer Science,H N U P R Matric Hr Sec School,2001-01-01,81291,33231,33231,c:81291,2012-10-16,series-a,a,7499700.0,0.0,0.0,9,0,0
4378,30036,p:81291,HSC,Computer Science,H N U P R Matric Hr Sec School,2001-01-01,81291,52422,52422,c:81291,2013-10-22,series-b,b,15000000.0,0.0,0.0,5,1,0
4379,30045,p:14546,BA,"Radio, Television and Motion Pictures",University of North Carolina at Chapel Hill,1980-01-01,14546,4010,4010,c:14546,2007-01-01,angel,seed,0.0,0.0,0.0,0,0,1
4380,30045,p:14546,BA,"Radio, Television and Motion Pictures",University of North Carolina at Chapel Hill,1980-01-01,14546,49406,49406,c:14546,2011-11-04,venture,partial,962574.0,0.0,0.0,0,1,0
4381,30072,p:54242,,British History and Culture,University College London,2003-01-01,54242,21698,21698,c:54242,2006-12-01,angel,seed,0.0,0.0,0.0,0,0,1
4382,30072,p:54242,,British History and Culture,University College London,2003-01-01,54242,21699,21699,c:54242,2006-12-01,angel,seed,0.0,0.0,0.0,1,0,1
4383,30072,p:54242,,British History and Culture,University College London,2003-01-01,54242,21700,21700,c:54242,2010-04-01,angel,angel,0.0,0.0,0.0,4,0,0
4384,30072,p:54242,,British History and Culture,University College London,2003-01-01,54242,33350,33350,c:54242,2012-10-23,venture,unattributed,3000000.0,0.0,0.0,2,1,0
4385,30132,p:177751,,,College of St. Benedict,1986-01-01,177751,33815,33815,c:177751,2012-11-13,series-a,seed,3000000.0,0.0,0.0,1,1,1
4386,30133,p:177751,,Publishing,University of Colorado at Denver,1986-01-01,177751,33815,33815,c:177751,2012-11-13,series-a,seed,3000000.0,0.0,0.0,1,1,1
4387,30152,p:184444,MBA,,Harvard Business School,2004-01-01,184444,34898,34898,c:184444,2012-08-01,angel,seed,20000.0,0.0,0.0,1,1,1
4388,30153,p:184444,"BA, With Honors",Economics,Northwestern University,1998-01-01,184444,34898,34898,c:184444,2012-08-01,angel,seed,20000.0,0.0,0.0,1,1,1
4389,30154,p:184445,BE,Information Technology,Nagpur University,2005-01-01,184445,37066,37066,c:184445,2013-02-18,angel,seed,50000.0,0.0,0.0,0,1,1
4390,30197,p:184484,Bachelors degree,Journalism,University of Pittsburgh,1994-01-01,184484,34905,34905,c:184484,2013-01-07,angel,seed,65195.0,0.0,0.0,1,1,1
4391,30220,p:19182,BA,Economics,Wesleyan University,1986-01-01,19182,15611,15611,c:19182,2010-05-14,venture,unattributed,318800.0,0.0,0.0,0,0,0
4392,30220,p:19182,BA,Economics,Wesleyan University,1986-01-01,19182,38953,38953,c:19182,2013-04-10,venture,partial,9228075.0,0.0,0.0,0,1,0
4393,30225,p:174897,BA,Mathematics,University of Oxford,1991-01-01,174897,56078,56078,c:174897,2013-11-25,venture,partial,1053679.0,0.0,0.0,0,1,1
4394,30291,p:64918,MBA,Marketing,S.P. Jain Institute of Management & Research,2001-01-01,64918,24706,24706,c:64918,2011-08-08,venture,unattributed,5000000.0,0.0,0.0,0,0,0
4395,30291,p:64918,MBA,Marketing,S.P. Jain Institute of Management & Research,2001-01-01,64918,47458,47458,c:64918,2013-08-30,venture,unattributed,3999994.0,0.0,0.0,0,1,0
4396,30291,p:64918,MBA,Marketing,S.P. Jain Institute of Management & Research,2001-01-01,64918,51034,51034,c:64918,2010-12-21,venture,unattributed,3000000.0,0.0,0.0,0,0,0
4397,30291,p:64918,MBA,Marketing,S.P. Jain Institute of Management & Research,2001-01-01,64918,56820,56820,c:64918,2010-01-25,venture,unattributed,6300000.0,0.0,0.0,0,0,1
4398,30292,p:68028,MS,Software Engineering,Pennsylvania State University,2004-01-01,68028,21299,21299,c:68028,2011-02-05,other,grant,50000.0,0.0,0.0,0,1,1
4399,30293,p:64918,,Science,Air Force Bal Bharti,1994-01-01,64918,24706,24706,c:64918,2011-08-08,venture,unattributed,5000000.0,0.0,0.0,0,0,0
4400,30293,p:64918,,Science,Air Force Bal Bharti,1994-01-01,64918,47458,47458,c:64918,2013-08-30,venture,unattributed,3999994.0,0.0,0.0,0,1,0
4401,30293,p:64918,,Science,Air Force Bal Bharti,1994-01-01,64918,51034,51034,c:64918,2010-12-21,venture,unattributed,3000000.0,0.0,0.0,0,0,0
4402,30293,p:64918,,Science,Air Force Bal Bharti,1994-01-01,64918,56820,56820,c:64918,2010-01-25,venture,unattributed,6300000.0,0.0,0.0,0,0,1
4403,30296,p:51551,MS,Aerospace Engineering,University of Manchester,1999-01-01,51551,23357,23357,c:51551,2011-06-02,series-a,seed,6000000.0,0.0,0.0,1,1,1
4404,30297,p:51551,Engineering Doctorate,,University of Manchester,2004-01-01,51551,23357,23357,c:51551,2011-06-02,series-a,seed,6000000.0,0.0,0.0,1,1,1
4405,30303,p:184549,B.J.,Broadcast Journalism,University of Missouri - Columbia,2008-01-01,184549,36734,36734,c:184549,2013-04-03,angel,seed,1300000.0,0.0,0.0,8,1,1
4406,30321,p:171254,Master of Advanced Studies,Knowledge Management,Donau-Universität Krems,2003-01-01,171254,55457,55457,c:171254,2012-01-01,venture,unattributed,0.0,0.0,0.0,1,1,1
4407,30322,p:171254,Business Administration,Postgraduate in Business Administration,"University of Commerce, Vienna",1997-01-01,171254,55457,55457,c:171254,2012-01-01,venture,unattributed,0.0,0.0,0.0,1,1,1
4408,30323,p:171254,,Electrotechnique,HTBLVA Schellinggasse Wien 1,1986-01-01,171254,55457,55457,c:171254,2012-01-01,venture,unattributed,0.0,0.0,0.0,1,1,1
4409,30375,p:184669,MS,Management of Technology,New York University (NYU),2012-01-01,184669,50216,50216,c:184669,2013-09-26,series-a,a,0.0,0.0,0.0,1,1,1
4410,30376,p:184669,MS,Manufacturing Engineering,New York University (NYU),2013-01-01,184669,50216,50216,c:184669,2013-09-26,series-a,a,0.0,0.0,0.0,1,1,1
4411,30410,p:184680,,POLI SCI,California State University-Northridge,1971-01-01,184680,57776,57776,c:184680,2013-01-01,series-a,seed,4500000.0,0.0,0.0,0,0,1
4412,30411,p:41066,,Electronics,Christian-Albrechts-University of Kiel ranking,1997-01-01,41066,11657,11657,c:41066,2010-01-29,venture,unattributed,730000.0,0.0,0.0,0,1,1
4413,30470,p:7338,MBA,Business,Golden Gate University,1984-01-01,7338,13424,13424,c:7338,2010-03-24,venture,unattributed,1997106.0,0.0,0.0,0,0,1
4414,30470,p:7338,MBA,Business,Golden Gate University,1984-01-01,7338,47300,47300,c:7338,2012-02-23,other,debt_round,100000.0,0.0,0.0,0,1,0
4415,30502,p:184778,MS,Communication Systems,Northwestern University,1999-01-01,184778,34954,34954,c:184778,2012-04-30,angel,angel,400000.0,0.0,0.0,0,1,1
4416,30503,p:184778,BS,Finance,"University of Maryland, College Park",1991-01-01,184778,34954,34954,c:184778,2012-04-30,angel,angel,400000.0,0.0,0.0,0,1,1
4417,30504,p:184778,BA,East Asian Language and Literature,"University of Maryland, College Park",1991-01-01,184778,34954,34954,c:184778,2012-04-30,angel,angel,400000.0,0.0,0.0,0,1,1
4418,30505,p:184778,Degree,Japanese Language and Culture,Keio University,1990-01-01,184778,34954,34954,c:184778,2012-04-30,angel,angel,400000.0,0.0,0.0,0,1,1
4419,30539,p:35756,BS,Philosophy,Tulane University,1979-01-01,35756,30685,30685,c:35756,2012-04-01,angel,seed,165000.0,0.0,5000000.0,1,1,1
4420,30580,p:38955,MBA,,University of New Hampshire,1991-01-01,38955,10801,10801,c:38955,2008-03-25,venture,unattributed,600000.0,0.0,0.0,1,1,1
4421,30581,p:38955,MS,Electrical Engineering,University of Massachusetts,1985-01-01,38955,10801,10801,c:38955,2008-03-25,venture,unattributed,600000.0,0.0,0.0,1,1,1
4422,30582,p:38955,BS,Electrical Engineering,Wentworth Institute of Technology,1981-01-01,38955,10801,10801,c:38955,2008-03-25,venture,unattributed,600000.0,0.0,0.0,1,1,1
4423,30591,p:44877,BS,Industrial Engineering,Stanford University,1997-01-01,44877,13579,13579,c:44877,2006-06-22,venture,unattributed,7500000.0,0.0,0.0,2,1,1
4424,30592,p:44877,MS,Industrial Engineering,Stanford University,1989-01-01,44877,13579,13579,c:44877,2006-06-22,venture,unattributed,7500000.0,0.0,0.0,2,1,1
4425,30690,p:11623,BBA,"Finance, Accounting",University of Michigan,2004-01-01,11623,3540,3540,c:11623,,venture,unattributed,0.0,0.0,0.0,0,0,0
4426,30691,p:11623,,,University of Notre Dame,2001-01-01,11623,3540,3540,c:11623,,venture,unattributed,0.0,0.0,0.0,0,0,0
4427,30713,p:45499,BA,Economics and Sociology,Stanford University,1985-01-01,45499,14000,14000,c:45499,2007-03-07,series-c+,c,3500000.0,0.0,0.0,5,1,1
4428,30745,p:40670,,,Pepperdine University,1992-01-01,40670,42736,42736,c:40670,2012-10-11,venture,partial,2000000.0,0.0,0.0,0,1,0
4429,30745,p:40670,,,Pepperdine University,1992-01-01,40670,56686,56686,c:40670,2011-01-14,venture,unattributed,7115000.0,0.0,0.0,0,0,1
4430,30746,p:40670,,,"University of California, Los Angeles (UCLA)",1987-01-01,40670,42736,42736,c:40670,2012-10-11,venture,partial,2000000.0,0.0,0.0,0,1,0
4431,30746,p:40670,,,"University of California, Los Angeles (UCLA)",1987-01-01,40670,56686,56686,c:40670,2011-01-14,venture,unattributed,7115000.0,0.0,0.0,0,0,1
4432,30747,p:40670,,,Hoover High School,1981-01-01,40670,42736,42736,c:40670,2012-10-11,venture,partial,2000000.0,0.0,0.0,0,1,0
4433,30747,p:40670,,,Hoover High School,1981-01-01,40670,56686,56686,c:40670,2011-01-14,venture,unattributed,7115000.0,0.0,0.0,0,0,1
4434,30748,p:45610,BS,Economics,The Wharton School of the University of Pennsylvania,2003-01-01,45610,14084,14084,c:45610,2006-05-03,series-c+,e,10100000.0,0.0,0.0,4,1,1
4435,30749,p:45610,MBA,Business Administration,The University of Chicago Booth School of Business,2012-01-01,45610,14084,14084,c:45610,2006-05-03,series-c+,e,10100000.0,0.0,0.0,4,1,1
4436,30761,p:37844,Finance,General,Kwantlen University College,1991-01-01,37844,10328,10328,c:37844,2008-05-28,venture,unattributed,4000000.0,0.0,0.0,2,1,1
4437,30762,p:37844,Canadian Law,Legal Studies/Jurisprudence,Kwantlen University College,1989-01-01,37844,10328,10328,c:37844,2008-05-28,venture,unattributed,4000000.0,0.0,0.0,2,1,1
4438,30763,p:37844,Selling Skills and Sales Operati,,Douglas College,1983-01-01,37844,10328,10328,c:37844,2008-05-28,venture,unattributed,4000000.0,0.0,0.0,2,1,1
4439,30764,p:5693,BA,Business Communications / Public Relations,Brigham Young University,1993-01-01,5693,2372,2372,c:5693,2008-05-22,series-a,a,1000000.0,0.0,0.0,2,1,1
4440,30776,p:80142,,Computer Science,University of Oregon,1998-01-01,80142,23788,23788,c:80142,,angel,seed,0.0,0.0,0.0,1,0,0
4441,30781,p:6141,MBA,Marketing & Management,New York University (NYU) Stern School of Business,1997-01-01,6141,5155,5155,c:6141,2008-10-24,angel,seed,31490.0,0.0,0.0,2,1,1
4442,30782,p:6141,BA,Economics,Princeton University,1990-01-01,6141,5155,5155,c:6141,2008-10-24,angel,seed,31490.0,0.0,0.0,2,1,1
4443,30825,p:185065,BS,Management Information Systems,Bogaziçi Üniversitesi,2007-01-01,185065,35018,35018,c:185065,2012-04-01,angel,seed,0.0,0.0,0.0,3,1,1
4444,30826,p:185065,BS,Mathematics,Bogaziçi Üniversitesi,2004-01-01,185065,35018,35018,c:185065,2012-04-01,angel,seed,0.0,0.0,0.0,3,1,1
4445,30828,p:185046,BA,Economics,Northwestern University,1976-01-01,185046,38746,38746,c:185046,2013-02-25,angel,seed,118000.0,0.0,0.0,1,0,1
4446,30828,p:185046,BA,Economics,Northwestern University,1976-01-01,185046,52575,52575,c:185046,2013-10-11,venture,partial,550806.0,0.0,0.0,0,1,0
4447,30867,p:5069,MBA,Finance,University of Colorado at Colorado Springs,1995-01-01,5069,47775,47775,c:5069,2012-01-18,other,debt_round,924752.0,0.0,0.0,0,1,1
4448,30868,p:5069,BBA,Organizational Management,University of Colorado at Colorado Springs,1987-01-01,5069,47775,47775,c:5069,2012-01-18,other,debt_round,924752.0,0.0,0.0,0,1,1
4449,30909,p:103155,BS,Computer Science,Arizona State University,2003-01-01,103155,25285,25285,c:103155,2011-09-10,angel,seed,310000.0,0.0,0.0,2,0,1
4450,30909,p:103155,BS,Computer Science,Arizona State University,2003-01-01,103155,29936,29936,c:103155,2012-05-15,angel,seed,1170000.0,0.0,0.0,4,0,0
4451,30909,p:103155,BS,Computer Science,Arizona State University,2003-01-01,103155,36011,36011,c:103155,2013-03-06,series-a,seed,2200000.0,0.0,0.0,5,1,0
4452,30909,p:103155,BS,Computer Science,Arizona State University,2003-01-01,103155,40392,40392,c:103155,2012-08-12,other,debt_round,545000.0,0.0,0.0,0,0,0
4453,30909,p:103155,BS,Computer Science,Arizona State University,2003-01-01,103155,46664,46664,c:103155,2012-04-12,other,debt_round,1170000.0,0.0,0.0,0,0,0
4454,30948,p:185146,BS,,University of Pittsburgh,1974-01-01,185146,35041,35041,c:185146,2013-01-02,angel,seed,100000.0,0.0,0.0,1,1,1
4455,30956,p:185150,MBA,Finance,University of Pennsylvania - The Wharton School,1994-01-01,185150,41061,41061,c:185150,2013-01-09,private-equity,private_equity,10000001.0,0.0,0.0,0,1,0
4456,30956,p:185150,MBA,Finance,University of Pennsylvania - The Wharton School,1994-01-01,185150,47492,47492,c:185150,2011-12-06,venture,partial,4125000.0,0.0,0.0,0,0,1
4457,30956,p:185150,MBA,Finance,University of Pennsylvania - The Wharton School,1994-01-01,185150,54029,54029,c:185150,2012-01-01,venture,unattributed,75000.0,0.0,0.0,2,0,0
4458,30957,p:185150,MA,International Studies,University of Pennsylvania - The Lauder Institute,1994-01-01,185150,41061,41061,c:185150,2013-01-09,private-equity,private_equity,10000001.0,0.0,0.0,0,1,0
4459,30957,p:185150,MA,International Studies,University of Pennsylvania - The Lauder Institute,1994-01-01,185150,47492,47492,c:185150,2011-12-06,venture,partial,4125000.0,0.0,0.0,0,0,1
4460,30957,p:185150,MA,International Studies,University of Pennsylvania - The Lauder Institute,1994-01-01,185150,54029,54029,c:185150,2012-01-01,venture,unattributed,75000.0,0.0,0.0,2,0,0
4461,30981,p:185244,MS & PhD,Electrical Engineering,Stanford University,1989-01-01,185244,44002,44002,c:185244,2012-08-17,angel,seed,50000.0,0.0,0.0,0,0,1
4462,30982,p:185244,BS,Electrical Engineering,USC,1984-01-01,185244,44002,44002,c:185244,2012-08-17,angel,seed,50000.0,0.0,0.0,0,0,1
4463,31054,p:42910,BBA,"Advertising, Finance, Marketing and Political Science",Acadia University,2005-01-01,42910,12508,12508,c:42910,2010-03-01,venture,unattributed,3374867.0,0.0,0.0,0,0,1
4464,31054,p:42910,BBA,"Advertising, Finance, Marketing and Political Science",Acadia University,2005-01-01,42910,37654,37654,c:42910,2013-05-09,venture,unattributed,1200000.0,0.0,0.0,1,1,0
4465,31054,p:42910,BBA,"Advertising, Finance, Marketing and Political Science",Acadia University,2005-01-01,42910,45466,45466,c:42910,2012-06-13,other,debt_round,250000.0,0.0,0.0,0,0,0
4466,31054,p:42910,BBA,"Advertising, Finance, Marketing and Political Science",Acadia University,2005-01-01,42910,49084,49084,c:42910,2011-12-02,other,debt_round,1846000.0,0.0,0.0,0,0,0
4467,31076,p:185353,BS,Photography and Situated Media,"University of Technology, Sydney",2013-01-01,185353,35079,35079,c:185353,2013-01-08,angel,angel,440000.0,0.0,0.0,0,1,1
4468,31086,p:185344,BS,"Genetics, Biochemistry",University of Melbourne,1988-01-01,185344,35072,35072,c:185344,2013-01-08,other,debt_round,1210000.0,0.0,0.0,4,1,1
4469,31091,p:185365,BS,Electrical and Computer Engineering,Carnegie Mellon University,2011-01-01,185365,35083,35083,c:185365,2013-01-08,venture,unattributed,3900000.0,0.0,0.0,0,1,1
4470,31092,p:51185,MS,Computer Science,Université de Mons-Hainaut,2005-01-01,51185,20020,20020,c:51185,2010-09-14,venture,unattributed,200000.0,0.0,0.0,2,0,1
4471,31092,p:51185,MS,Computer Science,Université de Mons-Hainaut,2005-01-01,51185,21425,21425,c:51185,2011-04-22,angel,seed,1200000.0,0.0,0.0,12,0,0
4472,31092,p:51185,MS,Computer Science,Université de Mons-Hainaut,2005-01-01,51185,29480,29480,c:51185,2012-04-23,venture,unattributed,2000000.0,0.0,0.0,2,0,0
4473,31092,p:51185,MS,Computer Science,Université de Mons-Hainaut,2005-01-01,51185,33691,33691,c:51185,2012-11-12,series-b,b,4000000.0,0.0,0.0,3,0,0
4474,31092,p:51185,MS,Computer Science,Université de Mons-Hainaut,2005-01-01,51185,49998,49998,c:51185,2013-09-25,series-c+,c,10000000.0,0.0,0.0,4,1,0
4475,31100,p:45422,MBA,,Harvard Business School,2003-01-01,45422,13936,13936,c:45422,2010-06-29,series-b,b,3500000.0,0.0,0.0,2,1,1
4476,31101,p:45422,BS,ILR,Cornell University,1998-01-01,45422,13936,13936,c:45422,2010-06-29,series-b,b,3500000.0,0.0,0.0,2,1,1
4477,31113,p:185427,B.A.I.S.,International Studies,Texas State University,2011-01-01,185427,35093,35093,c:185427,2012-04-20,angel,seed,50000.0,0.0,1.0,1,0,1
4478,31113,p:185427,B.A.I.S.,International Studies,Texas State University,2011-01-01,185427,35094,35094,c:185427,2012-12-01,angel,seed,150000.0,0.0,3.0,1,1,0
4479,31115,p:10180,MS,Electrical Engineering and Electronics,Tel Aviv University,1990-01-01,10180,3289,3289,c:10180,2008-01-01,angel,seed,500000.0,0.0,0.0,0,1,1
4480,31116,p:10180,BS,Electrical Engineering and Electronics,Tel Aviv University,1990-01-01,10180,3289,3289,c:10180,2008-01-01,angel,seed,500000.0,0.0,0.0,0,1,1
4481,31137,p:69957,MBA,"Technology & Entrepreneurship, Cum Laude",Quinnipiac University - School of Business,2010-01-01,69957,57905,57905,c:69957,2010-04-15,other,debt_round,4000000.0,0.0,0.0,0,1,1
4482,31138,p:69957,BS,"Entrepreneurship & Small Business Management, Interactive Digital Design, Cum Laude",Quinnipiac University,2009-01-01,69957,57905,57905,c:69957,2010-04-15,other,debt_round,4000000.0,0.0,0.0,0,1,1
4483,31153,p:185477,MBA,,Harvard Business School,1980-01-01,185477,35098,35098,c:185477,2010-12-01,angel,seed,500000.0,0.0,0.0,0,1,1
4484,31165,p:185493,Master of Science (MSc),Electrical Engineering - Systems,Tel Aviv University,2004-01-01,185493,35107,35107,c:185493,2013-01-28,series-c+,d,10351880.0,0.0,0.0,3,1,1
4485,31166,p:185493,BS,"Physics, Mathematics, Computer Science",Tel Aviv University,1999-01-01,185493,35107,35107,c:185493,2013-01-28,series-c+,d,10351880.0,0.0,0.0,3,1,1
4486,31172,p:185486,PhD,Molecular and Metabolic Biochemistry,"University of California, Berkeley",2002-01-01,185486,40211,40211,c:185486,2013-01-01,angel,seed,30000.0,0.0,0.0,0,1,1
4487,31173,p:185486,MS,Nutrition and Exercise Physiology,San Diego State University,1998-01-01,185486,40211,40211,c:185486,2013-01-01,angel,seed,30000.0,0.0,0.0,0,1,1
4488,31174,p:185486,BS,Physiology and Neuroscience,"University of California, San Diego (UCSD)",1994-01-01,185486,40211,40211,c:185486,2013-01-01,angel,seed,30000.0,0.0,0.0,0,1,1
4489,31178,p:185496,MBA,"Global Executive, Business",INSEAD,2004-01-01,185496,35110,35110,c:185496,2013-01-28,venture,unattributed,500000.0,0.0,0.0,1,1,1
4490,31179,p:185496,PhD,Mechanical Engineering,Stanford University,2000-01-01,185496,35110,35110,c:185496,2013-01-28,venture,unattributed,500000.0,0.0,0.0,1,1,1
4491,31180,p:185496,MS,Aeronautical Engineering,Stanford University,1996-01-01,185496,35110,35110,c:185496,2013-01-28,venture,unattributed,500000.0,0.0,0.0,1,1,1
4492,31181,p:185496,MS,Mechanical Engineering,Università degli Studi di Padova,1994-01-01,185496,35110,35110,c:185496,2013-01-28,venture,unattributed,500000.0,0.0,0.0,1,1,1
4493,31191,p:185503,PhD,Computer Science,Stanford University,2000-01-01,185503,35114,35114,c:185503,2013-01-28,series-a,a,1200000.0,0.0,0.0,1,1,1
4494,31192,p:185503,BS,Computer Engineer,Technion-Machon Technologi Le' Israel,1995-01-01,185503,35114,35114,c:185503,2013-01-28,series-a,a,1200000.0,0.0,0.0,1,1,1
4495,31229,p:77176,MS,Engineering Sciences,University of Toledo,1999-01-01,77176,23150,23150,c:77176,2011-05-23,venture,unattributed,7500000.0,0.0,0.0,0,1,1
4496,31230,p:77176,BTECH,Electronics and communication engineering,Jawaharlal Nehru Technological University,1997-01-01,77176,23150,23150,c:77176,2011-05-23,venture,unattributed,7500000.0,0.0,0.0,0,1,1
4497,31233,p:77177,MS,Computer Science,West Virginia University,2000-01-01,77177,23944,23944,c:77177,2011-06-30,other,debt_round,1500000.0,0.0,0.0,0,0,1
4498,31233,p:77177,MS,Computer Science,West Virginia University,2000-01-01,77177,38461,38461,c:77177,2013-05-09,other,debt_round,1355150.0,0.0,0.0,0,0,0
4499,31233,p:77177,MS,Computer Science,West Virginia University,2000-01-01,77177,57749,57749,c:77177,2013-12-10,other,debt_round,600000.0,0.0,0.0,0,1,0
4500,31234,p:77177,BS,Computer Science,Vasavi Engineering College,1999-01-01,77177,23944,23944,c:77177,2011-06-30,other,debt_round,1500000.0,0.0,0.0,0,0,1
4501,31234,p:77177,BS,Computer Science,Vasavi Engineering College,1999-01-01,77177,38461,38461,c:77177,2013-05-09,other,debt_round,1355150.0,0.0,0.0,0,0,0
4502,31234,p:77177,BS,Computer Science,Vasavi Engineering College,1999-01-01,77177,57749,57749,c:77177,2013-12-10,other,debt_round,600000.0,0.0,0.0,0,1,0
4503,31306,p:185648,BS,Information and Computer Science,Georgia Institute of Technology,1983-01-01,185648,26981,26981,c:185648,2011-12-09,angel,seed,500000.0,0.0,0.0,3,0,1
4504,31306,p:185648,BS,Information and Computer Science,Georgia Institute of Technology,1983-01-01,185648,35143,35143,c:185648,2013-01-29,angel,seed,500000.0,0.0,0.0,4,0,0
4505,31306,p:185648,BS,Information and Computer Science,Georgia Institute of Technology,1983-01-01,185648,52459,52459,c:185648,2013-03-31,venture,unattributed,1150000.0,0.0,0.0,1,1,0
4506,31406,p:44952,,Fine arts & Illustration,California College of the Arts,1994-01-01,44952,13634,13634,c:44952,2006-02-15,venture,unattributed,6000000.0,0.0,0.0,1,1,1
